load,tempc,year,month,day,hour
41.8,10.26596266,2014,12,21,5
41,5.939354213,2014,12,21,6
38.8,9.475060509,2014,12,21,7
42.6,11.04299165,2014,12,21,8
48.7,6.626591633,2014,12,21,9
55.3,14.49939686,2014,12,21,10
59.2,10.67101474,2014,12,21,11
60.7,7.42097408,2014,12,21,12
62.5,13.60078448,2014,12,21,13
62.4,12.52900896,2014,12,21,14
60.5,9.155524916,2014,12,21,15
58.5,11.82843891,2014,12,21,16
57.3,14.95521106,2014,12,21,17
56.8,16.07404028,2014,12,21,18
57.5,17.4450851,2014,12,21,19
61.2,16.79708686,2014,12,21,20
76.2,18.0756607,2014,12,21,21
76.6,13.21273693,2014,12,21,22
69.4,10.45850337,2014,12,21,23
60.6,11.37095083,2014,12,22,0
52,13.47592043,2014,12,22,1
46.6,13.50934492,2014,12,22,2
44.1,15.29174303,2014,12,22,3
43,9.272371917,2014,12,22,4
43.6,16.24605152,2014,12,22,5
46,7.780294954,2014,12,22,6
53.9,13.73328421,2014,12,22,7
63.2,11.72918267,2014,12,22,8
69.6,8.551802452,2014,12,22,9
75.5,13.16893517,2014,12,22,10
78.9,11.93846578,2014,12,22,11
81,15.82895113,2014,12,22,12
82.2,17.8982492,2014,12,22,13
82.4,15.93004262,2014,12,22,14
82.2,19.48339723,2014,12,22,15
80.8,21.55384692,2014,12,22,16
78.5,15.75502518,2014,12,22,17
74.5,20.10799293,2014,12,22,18
71.3,21.80054591,2014,12,22,19
72.5,18.70255977,2014,12,22,20
84.7,21.70462827,2014,12,22,21
83.5,20.67217995,2014,12,22,22
75.9,21.51753389,2014,12,22,23
66.3,19.35381689,2014,12,23,0
57.2,22.99088535,2014,12,23,1
51,14.89781277,2014,12,23,2
48.3,14.1427787,2014,12,23,3
47.1,15.38526011,2014,12,23,4
47.5,15.53993465,2014,12,23,5
49,14.58604401,2014,12,23,6
56.1,14.44778844,2014,12,23,7
65.3,16.85066664,2014,12,23,8
72.4,16.25072985,2014,12,23,9
78.2,11.2921781,2014,12,23,10
81.7,15.4361495,2014,12,23,11
84.3,16.93091906,2014,12,23,12
85.5,13.12900617,2014,12,23,13
86.8,15.28979428,2014,12,23,14
87.6,9.567597538,2014,12,23,15
86.9,7.719560038,2014,12,23,16
83.9,18.12520503,2014,12,23,17
79,15.0625187,2014,12,23,18
74.9,7.986793333,2014,12,23,19
74.5,13.65798826,2014,12,23,20
86.2,9.531641098,2014,12,23,21
85.7,13.74526224,2014,12,23,22
78.6,9.086014106,2014,12,23,23
69.3,9.79209383,2014,12,24,0
60.2,8.457763029,2014,12,24,1
53.7,5.448221726,2014,12,24,2
50.1,8.926912252,2014,12,24,3
48.7,9.922584483,2014,12,24,4
48.8,13.18798334,2014,12,24,5
48.9,6.544611511,2014,12,24,6
55.1,8.16481535,2014,12,24,7
65,1.51706717,2014,12,24,8
72.6,10.72215031,2014,12,24,9
78.3,6.072233185,2014,12,24,10
81.4,5.5027718,2014,12,24,11
82.2,10.7551055,2014,12,24,12
80.5,3.635257883,2014,12,24,13
77.5,1.958995979,2014,12,24,14
74.1,14.27841666,2014,12,24,15
71.8,11.24214103,2014,12,24,16
69.7,15.13675515,2014,12,24,17
67.7,10.69967181,2014,12,24,18
64.4,12.23141964,2014,12,24,19
63.9,12.12222173,2014,12,24,20
78.7,10.60313809,2014,12,24,21
77.5,11.50621031,2014,12,24,22
71,8.394412035,2014,12,24,23
66.5,9.600422229,2014,12,25,0
63.1,8.369212325,2014,12,25,1
57.2,5.176083356,2014,12,25,2
50.9,6.749745215,2014,12,25,3
46.3,0.494998797,2014,12,25,4
44,4.441838637,2014,12,25,5
39.7,9.24630304,2014,12,25,6
36.7,7.516951327,2014,12,25,7
38.7,6.693639361,2014,12,25,8
42.4,3.290836801,2014,12,25,9
47.3,1.983145289,2014,12,25,10
51.7,0.167144342,2014,12,25,11
54.9,2.791095248,2014,12,25,12
57.6,3.098854833,2014,12,25,13
58.3,10.7478237,2014,12,25,14
56.4,16.04907446,2014,12,25,15
54.8,19.60929879,2014,12,25,16
53.8,13.44406344,2014,12,25,17
53.1,18.00465091,2014,12,25,18
53.4,20.62688315,2014,12,25,19
55.7,18.60974563,2014,12,25,20
70,15.94772722,2014,12,25,21
72.4,14.70058972,2014,12,25,22
66.9,14.71402629,2014,12,25,23
58.7,13.59913751,2014,12,26,0
51.6,8.165635135,2014,12,26,1
46.5,14.07635207,2014,12,26,2
44.1,15.97681582,2014,12,26,3
42.9,10.34211476,2014,12,26,4
43,10.95007972,2014,12,26,5
43,13.79136669,2014,12,26,6
48.5,13.06185188,2014,12,26,7
58.3,13.78881178,2014,12,26,8
66.9,15.45431535,2014,12,26,9
73.7,16.74398561,2014,12,26,10
78.5,17.33858294,2014,12,26,11
81.3,18.14680288,2014,12,26,12
83.9,17.84516782,2014,12,26,13
84.5,20.98360595,2014,12,26,14
83.4,19.984975,2014,12,26,15
81.9,20.61722773,2014,12,26,16
79,20.40414494,2014,12,26,17
75.3,19.15879422,2014,12,26,18
72.1,20.43124995,2014,12,26,19
71.5,18.47520187,2014,12,26,20
81.9,18.74720571,2014,12,26,21
80.5,24.90692096,2014,12,26,22
73.9,20.23012443,2014,12,26,23
66.6,18.36119479,2014,12,27,0
58.6,18.66777925,2014,12,27,1
52.9,19.95797923,2014,12,27,2
49.5,14.4119704,2014,12,27,3
47.6,23.73814736,2014,12,27,4
46.6,22.26257116,2014,12,27,5
44.3,24.9688061,2014,12,27,6
44.1,14.23931987,2014,12,27,7
49.5,17.5583428,2014,12,27,8
56.3,21.90424448,2014,12,27,9
63.1,24.58639919,2014,12,27,10
67.2,19.57250317,2014,12,27,11
69.7,22.27031315,2014,12,27,12
71.7,16.65943769,2014,12,27,13
71.3,22.40570797,2014,12,27,14
69.4,23.92624785,2014,12,27,15
67.8,23.21972809,2014,12,27,16
66.2,23.63296147,2014,12,27,17
64.7,18.37350653,2014,12,27,18
64.1,11.93762212,2014,12,27,19
65,11.68777483,2014,12,27,20
75.4,9.509168762,2014,12,27,21
75,12.39765188,2014,12,27,22
69.3,6.408104927,2014,12,27,23
62.6,11.71525098,2014,12,28,0
55.8,9.201662332,2014,12,28,1
50.3,5.551720937,2014,12,28,2
46.6,7.797368557,2014,12,28,3
44.7,8.17224242,2014,12,28,4
43.6,6.786437859,2014,12,28,5
40.4,0.415190174,2014,12,28,6
38.8,6.2375942,2014,12,28,7
43.1,7.677678227,2014,12,28,8
49,6.92986788,2014,12,28,9
55,4.103583685,2014,12,28,10
59.9,7.863134155,2014,12,28,11
63.3,2.580616539,2014,12,28,12
66.8,4.710043421,2014,12,28,13
66.9,1.275442307,2014,12,28,14
65.3,1.996619486,2014,12,28,15
64.4,6.688001402,2014,12,28,16
63.5,4.829892829,2014,12,28,17
62.4,3.108172277,2014,12,28,18
62.2,7.865074542,2014,12,28,19
63.9,6.726419315,2014,12,28,20
76.6,1.006238749,2014,12,28,21
77.8,6.75066195,2014,12,28,22
71.5,5.008488544,2014,12,28,23
62.7,-1.193462916,2014,12,29,0
53.9,8.491055615,2014,12,29,1
48.7,7.567194402,2014,12,29,2
46.1,3.981121889,2014,12,29,3
45,4.143521945,2014,12,29,4
45.3,4.794094237,2014,12,29,5
47.4,2.280586001,2014,12,29,6
54.4,3.582314287,2014,12,29,7
64.8,2.740825625,2014,12,29,8
73.3,4.398776538,2014,12,29,9
79.6,3.373078653,2014,12,29,10
84,4.124136793,2014,12,29,11
87.6,2.649434628,2014,12,29,12
90.1,0.740719119,2014,12,29,13
91.6,7.738917409,2014,12,29,14
91.4,6.310422361,2014,12,29,15
89.9,6.508261145,2014,12,29,16
86.3,6.306303007,2014,12,29,17
80.6,9.051998634,2014,12,29,18
75.6,5.038130706,2014,12,29,19
76.3,5.958985704,2014,12,29,20
85.6,8.448949538,2014,12,29,21
83.5,4.584562568,2014,12,29,22
75.9,8.502520534,2014,12,29,23
66.5,12.9209339,2014,12,30,0
57.8,9.870464527,2014,12,30,1
52.7,13.62556259,2014,12,30,2
49.7,7.941029208,2014,12,30,3
48.5,6.310272584,2014,12,30,4
48.8,10.77093202,2014,12,30,5
50.3,6.152169844,2014,12,30,6
56.6,7.952570936,2014,12,30,7
66.3,6.865606122,2014,12,30,8
73.1,5.580557725,2014,12,30,9
79.1,9.850770843,2014,12,30,10
82.8,9.907299303,2014,12,30,11
85.4,9.741042459,2014,12,30,12
87.5,6.193430934,2014,12,30,13
88.3,3.857654429,2014,12,30,14
87.9,13.17253781,2014,12,30,15
87.2,5.215888699,2014,12,30,16
84.3,6.950167072,2014,12,30,17
78.4,10.79896291,2014,12,30,18
74.6,13.31987166,2014,12,30,19
76.1,12.04782285,2014,12,30,20
84.3,13.20182651,2014,12,30,21
82.1,9.077906091,2014,12,30,22
74.5,11.14693465,2014,12,30,23
66.1,7.218070259,2014,12,31,0
58.1,6.510734444,2014,12,31,1
52.8,4.485880259,2014,12,31,2
49.8,6.87501245,2014,12,31,3
48.6,3.355472159,2014,12,31,4
48.6,1.816002614,2014,12,31,5
49.5,3.594898554,2014,12,31,6
53.8,5.284308959,2014,12,31,7
62.9,3.057908396,2014,12,31,8
69.5,6.239819797,2014,12,31,9
75.1,4.510765825,2014,12,31,10
78.5,2.513977247,2014,12,31,11
79,4.760028938,2014,12,31,12
76.8,5.042590023,2014,12,31,13
72.9,2.082220765,2014,12,31,14
70.5,1.208292151,2014,12,31,15
68.2,5.723989501,2014,12,31,16
66.3,8.929648492,2014,12,31,17
63.7,8.472404215,2014,12,31,18
60.8,10.84687101,2014,12,31,19
62.4,9.192606723,2014,12,31,20
73.7,9.914583145,2014,12,31,21
71.4,7.843654942,2014,12,31,22
65.4,5.86092469,2014,12,31,23
56.9,4.928048803,2015,1,1,0
54.5,3.567186391,2015,1,1,1
51,10.15923795,2015,1,1,2
47.1,8.230654476,2015,1,1,3
44,7.724072828,2015,1,1,4
41.9,7.368575375,2015,1,1,5
38.3,9.434800555,2015,1,1,6
34.4,9.006537609,2015,1,1,7
35.1,4.711138478,2015,1,1,8
37.6,1.206340262,2015,1,1,9
40.7,6.519503342,2015,1,1,10
44.1,6.038912954,2015,1,1,11
47,5.80764292,2015,1,1,12
49.3,6.819618194,2015,1,1,13
50.3,7.423008382,2015,1,1,14
49.4,8.26831119,2015,1,1,15
48.5,7.466200925,2015,1,1,16
47.9,8.0592902,2015,1,1,17
47.4,6.503758202,2015,1,1,18
47.5,7.710500592,2015,1,1,19
49.2,8.819769213,2015,1,1,20
60,6.493863365,2015,1,1,21
62.2,7.596955547,2015,1,1,22
57.7,4.086183428,2015,1,1,23
51.8,8.606093276,2015,1,2,0
45.7,4.095810557,2015,1,2,1
41.9,7.564635177,2015,1,2,2
40,5.878720382,2015,1,2,3
39.2,11.8319403,2015,1,2,4
39.2,9.5624129,2015,1,2,5
38.9,7.737230098,2015,1,2,6
42.4,9.999641534,2015,1,2,7
49.7,8.806487118,2015,1,2,8
56.8,10.13634529,2015,1,2,9
62.5,8.842550393,2015,1,2,10
66.5,2.137864808,2015,1,2,11
69.7,4.628179029,2015,1,2,12
71.7,9.419099981,2015,1,2,13
72.2,10.17398711,2015,1,2,14
71.7,8.374699886,2015,1,2,15
70,11.23708875,2015,1,2,16
67.5,8.96741736,2015,1,2,17
64.8,11.3551576,2015,1,2,18
62.3,11.91358672,2015,1,2,19
61.2,12.45649804,2015,1,2,20
69.3,13.72254986,2015,1,2,21
68.7,7.283734016,2015,1,2,22
63.8,10.35226323,2015,1,2,23
58.2,10.27238615,2015,1,3,0
51.9,15.82578786,2015,1,3,1
47.4,7.65800644,2015,1,3,2
44.5,15.51643745,2015,1,3,3
43,11.05961267,2015,1,3,4
42.2,9.521948426,2015,1,3,5
39.9,9.240245624,2015,1,3,6
39.2,10.35747843,2015,1,3,7
44,11.10267797,2015,1,3,8
49.6,7.23548559,2015,1,3,9
55.6,14.07884535,2015,1,3,10
59.7,10.31617182,2015,1,3,11
62.2,7.166527944,2015,1,3,12
64.4,5.731502272,2015,1,3,13
64.2,11.36611621,2015,1,3,14
62.5,7.407314652,2015,1,3,15
61.2,9.688545097,2015,1,3,16
60.2,10.86548057,2015,1,3,17
59.6,10.54606153,2015,1,3,18
58.8,12.54028489,2015,1,3,19
58.8,8.659038768,2015,1,3,20
66.8,3.701540638,2015,1,3,21
67.4,11.07661818,2015,1,3,22
62.8,5.755377712,2015,1,3,23
57.4,5.334707041,2015,1,4,0
51.3,4.580349323,2015,1,4,1
46.6,8.398970701,2015,1,4,2
43.6,2.69153464,2015,1,4,3
41.7,8.92569385,2015,1,4,4
40.6,2.950193198,2015,1,4,5
37.9,5.479173121,2015,1,4,6
35.8,0.954256052,2015,1,4,7
39.4,1.049458274,2015,1,4,8
44.8,5.631174371,2015,1,4,9
50.7,5.78245584,2015,1,4,10
55.5,3.896094527,2015,1,4,11
58.6,11.59470827,2015,1,4,12
61.8,2.542295658,2015,1,4,13
62.8,6.038788024,2015,1,4,14
61.8,6.845884233,2015,1,4,15
60.9,13.05704786,2015,1,4,16
60,6.35100987,2015,1,4,17
59.7,10.87457231,2015,1,4,18
59.6,7.959505429,2015,1,4,19
60.7,17.45248112,2015,1,4,20
71.2,9.259268294,2015,1,4,21
71.9,8.166941224,2015,1,4,22
66.4,4.527850631,2015,1,4,23
58.8,4.757066559,2015,1,5,0
51.2,8.777421001,2015,1,5,1
46.3,4.518242142,2015,1,5,2
43.8,6.618504246,2015,1,5,3
42.5,9.950835109,2015,1,5,4
42.7,4.339127617,2015,1,5,5
44.4,-2.084064781,2015,1,5,6
50.7,-0.180064113,2015,1,5,7
60.5,-3.984519751,2015,1,5,8
68.9,-2.110723991,2015,1,5,9
75.1,-0.198223728,2015,1,5,10
80.2,2.163599425,2015,1,5,11
83.3,-0.548814209,2015,1,5,12
85.4,-4.938911907,2015,1,5,13
86.3,0.34142979,2015,1,5,14
86.3,-1.888579555,2015,1,5,15
85.6,3.052753717,2015,1,5,16
82.6,4.727113048,2015,1,5,17
77.7,6.917541394,2015,1,5,18
72.7,14.07548484,2015,1,5,19
70.5,10.0095583,2015,1,5,20
78.6,15.39310257,2015,1,5,21
77.4,8.868144434,2015,1,5,22
70.3,6.092706101,2015,1,5,23
61.7,7.474049145,2015,1,6,0
54,3.842228934,2015,1,6,1
49.7,6.730570875,2015,1,6,2
47.2,6.514629853,2015,1,6,3
46.3,0.397850631,2015,1,6,4
46.4,2.676658671,2015,1,6,5
47.6,5.69704716,2015,1,6,6
52.8,4.227883908,2015,1,6,7
61.9,-1.553514426,2015,1,6,8
69.1,-1.17849632,2015,1,6,9
74.8,-1.234967752,2015,1,6,10
79.4,-0.886367445,2015,1,6,11
82.5,9.215181189,2015,1,6,12
84.3,3.680571457,2015,1,6,13
85.4,5.524540675,2015,1,6,14
85.8,5.629313915,2015,1,6,15
84.8,10.75058064,2015,1,6,16
81.4,9.721430561,2015,1,6,17
76.4,17.16122921,2015,1,6,18
72.1,14.53875969,2015,1,6,19
71.1,16.62708098,2015,1,6,20
78.7,16.83886237,2015,1,6,21
77.2,14.40801705,2015,1,6,22
70,13.5133563,2015,1,6,23
61.6,9.666227574,2015,1,7,0
54.1,12.39528418,2015,1,7,1
49.4,12.36473995,2015,1,7,2
47,6.847314972,2015,1,7,3
46.2,13.21324002,2015,1,7,4
46.2,2.982278742,2015,1,7,5
48.1,4.892199157,2015,1,7,6
53,5.838614605,2015,1,7,7
60.9,6.346719574,2015,1,7,8
67.2,1.687308649,2015,1,7,9
73,4.710676296,2015,1,7,10
77.1,8.737618035,2015,1,7,11
79.6,7.034780709,2015,1,7,12
81.4,8.090128818,2015,1,7,13
82.3,10.72936909,2015,1,7,14
82,9.565551133,2015,1,7,15
81.2,14.78467933,2015,1,7,16
78,20.04886094,2015,1,7,17
73.5,15.09250377,2015,1,7,18
69.9,13.56580219,2015,1,7,19
68.6,15.8840549,2015,1,7,20
77,20.84862862,2015,1,7,21
76,12.30963843,2015,1,7,22
68.9,15.53190309,2015,1,7,23
61.3,10.96058418,2015,1,8,0
53.6,13.40164182,2015,1,8,1
49.4,4.76321464,2015,1,8,2
47,7.270046668,2015,1,8,3
45.6,8.332021369,2015,1,8,4
45.9,4.848276736,2015,1,8,5
47.4,6.122271103,2015,1,8,6
52.6,5.964906211,2015,1,8,7
61.2,3.070939082,2015,1,8,8
68.1,-0.823333627,2015,1,8,9
73.4,-1.294243145,2015,1,8,10
77.4,-4.125063954,2015,1,8,11
80.3,1.714113546,2015,1,8,12
81.8,-1.537029816,2015,1,8,13
83,-0.986785567,2015,1,8,14
83.6,0.987409329,2015,1,8,15
83.3,1.189093836,2015,1,8,16
80.2,5.430040389,2015,1,8,17
76,6.276663899,2015,1,8,18
72.2,-1.255398262,2015,1,8,19
70.3,0.469656111,2015,1,8,20
78.2,3.709134435,2015,1,8,21
77.9,2.904797293,2015,1,8,22
71.8,6.234846636,2015,1,8,23
64,7.816818009,2015,1,9,0
56.3,1.840505353,2015,1,9,1
51.9,0.812710498,2015,1,9,2
49.1,0.215714912,2015,1,9,3
47.7,2.087031494,2015,1,9,4
48,3.82027822,2015,1,9,5
49.1,3.599624714,2015,1,9,6
53.9,6.449322241,2015,1,9,7
63.6,6.458518501,2015,1,9,8
71.7,6.487810875,2015,1,9,9
78.3,0.830726979,2015,1,9,10
82.9,-2.063714801,2015,1,9,11
86.2,0.527559434,2015,1,9,12
88.2,0.035312753,2015,1,9,13
89.1,5.557598631,2015,1,9,14
88.3,1.749086485,2015,1,9,15
85.7,7.49140507,2015,1,9,16
81.8,9.151287159,2015,1,9,17
76,0.909344924,2015,1,9,18
71.8,4.63360545,2015,1,9,19
69.5,5.395708509,2015,1,9,20
76.4,2.056284914,2015,1,9,21
75.5,5.661090117,2015,1,9,22
70.4,4.724044979,2015,1,9,23
64,2.178758919,2015,1,10,0
57.3,1.394859483,2015,1,10,1
52.3,2.813975948,2015,1,10,2
49.2,7.866655095,2015,1,10,3
47.5,4.039430348,2015,1,10,4
46.6,1.93107354,2015,1,10,5
44.7,5.456665156,2015,1,10,6
43.7,0.055208494,2015,1,10,7
49.3,6.640812149,2015,1,10,8
55.7,1.236087077,2015,1,10,9
62.2,1.367091011,2015,1,10,10
66.1,4.519108163,2015,1,10,11
69,5.98513796,2015,1,10,12
71.1,4.962572871,2015,1,10,13
70.1,3.677953883,2015,1,10,14
68.2,9.93417399,2015,1,10,15
66.5,2.037987921,2015,1,10,16
64.8,10.63971407,2015,1,10,17
63.5,5.24307725,2015,1,10,18
62.6,6.128313567,2015,1,10,19
62.5,5.777149385,2015,1,10,20
69.7,0.883879987,2015,1,10,21
69.5,8.631659333,2015,1,10,22
65.1,0.998626005,2015,1,10,23
59.5,1.49563489,2015,1,11,0
53.3,4.040249907,2015,1,11,1
48.4,2.63939097,2015,1,11,2
45.6,0.534682123,2015,1,11,3
43.7,4.942813,2015,1,11,4
42.8,6.77102953,2015,1,11,5
40.9,5.814692668,2015,1,11,6
37.9,1.389453775,2015,1,11,7
41.4,7.057482735,2015,1,11,8
47.4,4.29061969,2015,1,11,9
53,4.983967876,2015,1,11,10
57.3,6.639929923,2015,1,11,11
60.6,2.627786299,2015,1,11,12
63.4,1.538041173,2015,1,11,13
64,7.807157285,2015,1,11,14
62.7,1.793861399,2015,1,11,15
62.1,6.788808048,2015,1,11,16
61.1,6.06483624,2015,1,11,17
60,5.671756646,2015,1,11,18
59.6,8.922730964,2015,1,11,19
60.3,6.035830322,2015,1,11,20
70,7.848679999,2015,1,11,21
71,7.848458882,2015,1,11,22
66.4,10.40353772,2015,1,11,23
58.7,11.4708226,2015,1,12,0
51.4,10.54756284,2015,1,12,1
46.6,8.68624276,2015,1,12,2
44.2,9.512226606,2015,1,12,3
43.1,10.57441454,2015,1,12,4
43.6,5.775302212,2015,1,12,5
45.7,12.09974318,2015,1,12,6
51.6,10.02262172,2015,1,12,7
61.3,10.24398336,2015,1,12,8
69.6,4.236646475,2015,1,12,9
75.8,12.53065349,2015,1,12,10
80.4,7.306157704,2015,1,12,11
83.5,6.912550179,2015,1,12,12
84.6,8.069147279,2015,1,12,13
85.9,4.75268501,2015,1,12,14
86.3,11.29467445,2015,1,12,15
85.3,7.35468885,2015,1,12,16
82.4,6.525191987,2015,1,12,17
77.3,9.083650343,2015,1,12,18
72.4,14.8203075,2015,1,12,19
70.6,8.298942442,2015,1,12,20
78.2,10.04720585,2015,1,12,21
76.6,7.374828264,2015,1,12,22
69.9,7.389331356,2015,1,12,23
61.5,7.539003205,2015,1,13,0
54.2,7.915836224,2015,1,13,1
49.8,6.828272789,2015,1,13,2
47.4,5.238297112,2015,1,13,3
46.2,8.128683978,2015,1,13,4
46.2,8.069965615,2015,1,13,5
48.2,9.273428506,2015,1,13,6
53,4.079583967,2015,1,13,7
62,11.04545762,2015,1,13,8
69,7.987788948,2015,1,13,9
74.6,6.041030991,2015,1,13,10
78.2,7.043347044,2015,1,13,11
80.8,5.64464334,2015,1,13,12
82.6,8.198946713,2015,1,13,13
86.8,8.257165534,2015,1,13,14
78.6,11.5579157,2015,1,13,15
84.3,3.782502828,2015,1,13,16
81.9,10.28532092,2015,1,13,17
76.9,5.228076222,2015,1,13,18
72.6,6.472331246,2015,1,13,19
70.9,5.529033272,2015,1,13,20
78.4,8.214849585,2015,1,13,21
77.1,7.516919241,2015,1,13,22
70.7,4.86949616,2015,1,13,23
62.7,3.932402966,2015,1,14,0
55.2,8.06790051,2015,1,14,1
50.5,3.51618261,2015,1,14,2
48,6.045753778,2015,1,14,3
46.9,3.723066308,2015,1,14,4
47.1,6.696791124,2015,1,14,5
49.1,4.147169085,2015,1,14,6
53.3,6.248113205,2015,1,14,7
62.4,6.721896224,2015,1,14,8
69.5,4.159909746,2015,1,14,9
75.3,6.508252069,2015,1,14,10
79.4,4.792160086,2015,1,14,11
82.2,1.607822327,2015,1,14,12
83.9,5.902302564,2015,1,14,13
85.1,8.422751426,2015,1,14,14
85.7,5.708965815,2015,1,14,15
85.2,9.399457846,2015,1,14,16
82.9,1.839081742,2015,1,14,17
78.1,5.277804461,2015,1,14,18
73.3,3.186790471,2015,1,14,19
71,5.787312566,2015,1,14,20
78.8,4.005385436,2015,1,14,21
77.5,8.106787191,2015,1,14,22
71,8.278703682,2015,1,14,23
63.2,10.11636325,2015,1,15,0
55.9,6.839954096,2015,1,15,1
51.1,1.004851933,2015,1,15,2
48.2,3.345422354,2015,1,15,3
47.1,4.09561221,2015,1,15,4
47.2,4.181378849,2015,1,15,5
48.9,2.104693657,2015,1,15,6
53.4,6.818453242,2015,1,15,7
62.1,5.078035349,2015,1,15,8
68.9,5.946408094,2015,1,15,9
74.6,6.847096625,2015,1,15,10
78.8,1.624710007,2015,1,15,11
81.6,0.379633429,2015,1,15,12
83.8,2.794716922,2015,1,15,13
84.8,7.141220323,2015,1,15,14
85.1,6.128667535,2015,1,15,15
84.5,9.287096987,2015,1,15,16
82.4,8.988341618,2015,1,15,17
77.8,10.0805408,2015,1,15,18
73.4,13.18908578,2015,1,15,19
71,12.76836286,2015,1,15,20
78.3,10.46466682,2015,1,15,21
77,11.44783464,2015,1,15,22
70.5,14.29217834,2015,1,15,23
63.2,10.66698687,2015,1,16,0
56.2,5.182556914,2015,1,16,1
50.9,5.369188125,2015,1,16,2
48.2,7.383121737,2015,1,16,3
46.9,2.107344802,2015,1,16,4
47,6.757460446,2015,1,16,5
49,3.728134249,2015,1,16,6
53.3,3.983630127,2015,1,16,7
62,-0.22575028,2015,1,16,8
69.2,2.327580558,2015,1,16,9
75.1,4.382514678,2015,1,16,10
79.7,3.605661231,2015,1,16,11
82.7,4.437149404,2015,1,16,12
84.4,5.929176664,2015,1,16,13
84.8,8.065069944,2015,1,16,14
84.7,3.797552271,2015,1,16,15
83.4,12.19132631,2015,1,16,16
79.9,11.23128793,2015,1,16,17
75.7,14.72777148,2015,1,16,18
71.7,12.81765616,2015,1,16,19
69.4,12.14231432,2015,1,16,20
76.2,16.51872678,2015,1,16,21
75.1,14.90739908,2015,1,16,22
69.8,7.106148752,2015,1,16,23
64,9.13502135,2015,1,17,0
56.8,8.187161288,2015,1,17,1
52.2,7.955800454,2015,1,17,2
49.1,7.927441693,2015,1,17,3
47.5,9.930304878,2015,1,17,4
46.6,4.541862864,2015,1,17,5
45.5,2.138725762,2015,1,17,6
44,3.05422493,2015,1,17,7
49,5.819886619,2015,1,17,8
55.8,5.620664386,2015,1,17,9
62.2,5.995814759,2015,1,17,10
65.8,3.950009622,2015,1,17,11
68,1.651982495,2015,1,17,12
69.6,4.722802716,2015,1,17,13
68.6,11.9804222,2015,1,17,14
66.7,13.73275781,2015,1,17,15
64.9,16.38536442,2015,1,17,16
63.3,15.23474604,2015,1,17,17
62.1,19.64207943,2015,1,17,18
60.9,20.8965872,2015,1,17,19
60.5,22.65550135,2015,1,17,20
68,20.65579946,2015,1,17,21
66.9,23.52643949,2015,1,17,22
62.9,18.37192367,2015,1,17,23
57.3,12.48200366,2015,1,18,0
51.2,7.269384696,2015,1,18,1
47.2,14.32555635,2015,1,18,2
44.5,13.27653384,2015,1,18,3
42.6,9.747817226,2015,1,18,4
41.7,10.9418048,2015,1,18,5
40.4,12.86573309,2015,1,18,6
37.3,13.49626326,2015,1,18,7
40.5,15.18194422,2015,1,18,8
46,0.957185821,2015,1,18,9
51.4,11.52016701,2015,1,18,10
55.1,8.705890097,2015,1,18,11
57.5,9.940962609,2015,1,18,12
59.9,7.283480549,2015,1,18,13
60,6.689207672,2015,1,18,14
58.4,15.2911279,2015,1,18,15
57.1,16.07435205,2015,1,18,16
56.4,20.3977353,2015,1,18,17
55.8,19.23868961,2015,1,18,18
55.8,23.28153708,2015,1,18,19
57.6,19.18156364,2015,1,18,20
68,22.66561841,2015,1,18,21
67.4,18.65980371,2015,1,18,22
62.1,12.96812916,2015,1,18,23
55.4,13.51931457,2015,1,19,0
48.9,15.38629688,2015,1,19,1
44.7,14.79686001,2015,1,19,2
42.4,9.636158415,2015,1,19,3
41.4,6.33271511,2015,1,19,4
42.1,5.386534032,2015,1,19,5
46,9.533084,2015,1,19,6
51.8,5.57266853,2015,1,19,7
60.2,6.350298229,2015,1,19,8
70.4,3.195463066,2015,1,19,9
66.5,5.268381961,2015,1,19,10
75.2,2.43522802,2015,1,19,11
76.9,0.405959041,2015,1,19,12
77.6,-1.849841663,2015,1,19,13
77.4,11.29450169,2015,1,19,14
76.7,14.81134211,2015,1,19,15
76.4,14.02484571,2015,1,19,16
74.6,16.80296156,2015,1,19,17
71.3,19.61562623,2015,1,19,18
68.4,19.49549868,2015,1,19,19
68,19.5567674,2015,1,19,20
76,21.98524889,2015,1,19,21
73.5,22.86503151,2015,1,19,22
67.1,13.83821729,2015,1,19,23
59.1,14.9039109,2015,1,20,0
52.1,13.13223564,2015,1,20,1
48.2,7.16565537,2015,1,20,2
45.9,7.356098393,2015,1,20,3
45.2,6.283254579,2015,1,20,4
45.7,8.38888143,2015,1,20,5
48.8,12.07271004,2015,1,20,6
53.3,15.52253189,2015,1,20,7
60.6,6.71444793,2015,1,20,8
66.4,6.068288983,2015,1,20,9
70.8,7.278726076,2015,1,20,10
74.6,12.87281697,2015,1,20,11
77,10.98540162,2015,1,20,12
78.4,9.801202152,2015,1,20,13
79.8,13.38454732,2015,1,20,14
80.3,14.75288795,2015,1,20,15
79.5,17.65353213,2015,1,20,16
77.2,20.70666704,2015,1,20,17
73.3,19.54392496,2015,1,20,18
69.6,20.39509731,2015,1,20,19
67.8,23.36455648,2015,1,20,20
76.1,21.05828883,2015,1,20,21
74.7,24.13111207,2015,1,20,22
68.1,19.48028317,2015,1,20,23
60.4,22.61291136,2015,1,21,0
54,15.30652818,2015,1,21,1
49.2,17.07654673,2015,1,21,2
46.8,11.26934338,2015,1,21,3
